RPC_RATE,KEPT_RATE,NRPC_RATE,MONTH_END_DPD,Total_Score,Risk_Level
59.87980197490456,5.806848794911678,67.84144146432841,200,8,5
22.25687923191092,69.51095682866908,72.46704898160573,30,26,2
16.945592096447037,52.203952971876554,68.90258151638197,200,16,4
10.351643925366938,17.142409033635985,39.27623980412943,100,8,5
96.04529102443523,99.09394757691555,50.683676357267906,60,34,1
73.86636223329388,59.81159509467376,69.94527932631208,200,22,3
59.18782915644283,14.892449686129329,87.56854316734302,100,8,5
82.53837028692692,10.320471020532661,13.233099889446953,60,30,2
96.86774406046067,41.984588978008865,63.06191038860571,45,28,2
44.73407755509311,84.78839430833686,22.41807841388328,60,32,2
73.2280016707529,90.92058406777873,34.43934446720114,45,34,1
29.73460136478675,92.73641213894336,98.59370243182484,200,18,3
8.841295891381474,0.8923350184055767,59.64821660233165,200,6,5
21.932877071267466,19.13798862638577,93.62873396032853,200,10,4
37.42858542841044,25.75862884986733,43.775601182050735,100,18,3
46.698998934925804,84.00895518141162,15.768274333043097,200,28,2
29.02603238047594,42.63039107402111,73.91671249378065,200,16,4
65.64554595676606,18.346525756152843,4.574674036445114,200,22,3
39.67394740226173,10.836508528271727,64.2252580367232,200,8,5
23.937181454343204,0.2006987175353192,40.9031436772082,200,14,4
21.37043093018822,54.01314959131254,86.31163412558858,200,16,4
8.435745053095934,77.94029542931197,35.90977670192651,100,24,3
86.47856448848134,82.14577721146198,60.72850759565752,30,34,1
0.02489970257754104,2.5260396465747847,82.8075322522725,200,8,5
11.12548172852601,8.62986906314469,78.94706848714758,30,18,3
41.272282352293246,38.51551737216214,18.05377020337331,30,30,2
79.83687898916367,81.45800462791574,65.65889403218627,45,22,3
94.63119998468224,98.39647503144262,53.554667445817316,45,34,1
71.32240506892944,83.66465509595457,51.677213647270506,30,34,1
52.98811440757388,33.25457145547166,69.67811754988527,100,18,3
22.623058258431893,31.469279165031406,78.6091455063428,100,16,4
8.09226473288318,7.393721879076621,89.97847270125561,45,14,4
61.28830122445657,88.42115650196321,31.486777994121496,60,34,1
94.06513832839897,69.84914295900015,5.5500190069617705,60,36,1
70.1920925917357,88.09471363529697,32.97649559535959,100,30,2
6.708222199263725,85.76353448094875,44.239909169088754,60,26,2
78.79344112244999,67.46715226494912,70.67856626132432,60,28,2
1.5722392552902753,13.606477000590644,49.60435873810339,200,12,4
12.279166379881756,7.060127142459194,94.30178818569225,200,8,5
39.072105973608274,20.621227340405667,88.83231645654887,200,8,5
87.71624035931879,62.18807695767794,81.04070071175738,100,24,3
26.305189876866507,24.591536950896998,93.03832201836063,100,14,4
26.196104284997535,51.1579145365778,66.86038739524075,100,20,3
29.142970625175067,18.236900538164114,65.98220106142466,100,14,4
31.128752195686005,12.365897194868158,19.234271314974617,200,8,5
10.007914010007946,36.616330624605986,20.476336634361793,200,16,4
15.759934506414163,17.472106191848347,79.44870158786411,100,8,5
49.1611724916419,73.03905694359818,55.054576278011936,200,22,3
36.4518101977357,5.087308705637705,79.92221826433675,60,14,4
87.23242784683316,94.21534516480338,9.053044314956637,30,40,1
99.70783490699108,71.07242457193053,43.839923832096,30,34,1
2.70320953216151,58.446448005052844,24.72670906159792,45,26,2
84.2290866059282,98.12270421425802,37.653496979160494,45,36,1
3.4234646371927746,48.136999837262074,45.33398007993398,200,16,4
13.737727641890485,37.236537006434666,79.35343400194559,200,8,5
17.304523311378183,11.083175726395556,94.22384344970841,200,8,5
49.881288089446315,22.99690332436487,10.28662745126706,60,28,2
9.456168582482904,1.722975457729936,98.05749735352124,200,8,5
15.799819774330048,28.451728186374147,7.725388257241795,30,26,2
39.26865973741055,60.65713441576656,72.36078209095042,45,20,3
75.47258732378702,59.95613888196396,86.83005277558092,45,26,2
62.26445037966789,89.25739836149366,43.908081345299486,200,26,2
61.32449706255196,18.791403412168194,63.35126874339506,200,16,4
19.145019054764845,1.3489935929257846,81.8113813297461,100,8,5
80.42978329478107,36.22936435713922,1.2142440036437718,30,34,1
54.623302467639554,7.729345879212102,25.12066318732744,200,18,3
5.845128112534481,35.453224362988365,43.861784771160615,100,16,4
60.95411402326557,24.39803634372858,74.63007844326384,200,18,3
98.17045561102005,32.92217133544837,5.940194924544517,200,26,2
72.12949931930602,94.19254269497786,38.186398790685836,60,34,1
61.08102474964247,85.70803139648308,8.298936341316344,60,36,1
18.917062448418896,21.460298006604706,94.88070336540582,100,12,4
79.54973880220373,38.384307248198304,94.8764289641224,100,10,4
59.374205144840055,31.971898088330153,86.93758045110917,200,8,5
3.1684602726959166,2.5512245588186877,83.44422120502803,200,8,5
2.661946249062752,6.749989087470132,59.173612899792026,60,12,4
3.0526530828771103,37.359759744036424,79.38979162804155,200,8,5
1.8517110379132395,75.41602067724946,86.55958738161965,200,16,4
26.76666917629693,0.9756295665154568,39.68224201114047,200,8,5
2.647677318178532,7.751915404771815,79.80370085319632,100,8,5
19.428701161007556,20.610686993711525,72.55493527849463,45,16,4
67.30179265874861,96.19295024100313,47.225037207938314,30,34,1
62.38157702941795,58.088054029001015,14.915844168537419,60,34,1
94.40857137081365,81.61612274508158,64.46799382172536,30,34,1
11.267337101647268,17.044183747190623,39.20232264129109,100,8,5
10.513955295466992,13.383451411488334,83.41380624749455,200,8,5
19.54048999981145,31.131973481666385,84.96663020910997,200,8,5
64.08869723726957,52.39430745283254,23.47468217592961,45,32,2
66.19913891954302,96.66123025069257,22.965809241613332,45,34,1
8.375168565890567,55.83064074041988,62.97998966626206,200,16,4
80.60538294194134,57.92615971409116,50.27125818598317,200,26,2
44.653798178105305,92.67511238245775,5.187708240440547,30,36,1
86.28496998602846,0.5733766739665969,2.872845129358592,60,30,2
91.23092932242697,64.62141035589686,53.22607128250824,30,34,1
44.21896006503966,89.5429500903775,5.003247160585145,30,36,1
69.41720819496034,70.85203485208763,38.01216858089672,30,34,1
31.465047688463542,56.02559566746294,45.641100776844304,45,26,2
24.44556429492888,65.68970674364317,90.89497610081573,200,16,4
96.65903511566725,60.41929165483002,4.099589713470619,60,36,1
3.2569425056670376,27.763123832039515,55.49368024315871,30,22,3
61.39859355000975,88.87407775569844,59.60113506693601,30,28,2
79.84959130895149,4.239754971602738,87.7899293569151,100,8,5
87.20858597265263,13.392870083546192,99.10929399487978,200,16,4
21.15959304706313,48.260273465054816,54.03659989208888,45,24,3
79.87968347518907,3.203945306426448,83.87625925835222,100,8,5
80.28188830768116,76.52580597415702,45.313504100553146,60,34,1
68.92596708598515,70.38463692542895,29.306829166799453,30,34,1
50.56748228867241,5.024685492098491,86.24465684962288,200,12,4
22.999853536844284,55.829238638544844,69.51267027832435,30,26,2
38.986103793401114,13.58922769510633,31.350963857568004,60,22,3
79.7788321823103,10.232814654522404,62.57146980574619,200,8,5
39.75866148119894,23.331731807591417,71.70926298859803,30,18,3
98.59335690216537,99.26001500402339,57.95507432920054,45,34,1
38.427383246339794,8.035074407023934,79.30874108156385,200,8,5
8.141812476417797,31.72144685672087,60.186522083328356,45,18,3
66.96603848241482,20.78958983214917,94.00949846903728,200,16,4
66.25766940239171,0.9097754670269187,51.26735885545517,100,20,3
5.3421170052218026,1.8977058691436954,92.66482018072858,60,14,4
95.18024645531099,40.60609742096142,89.42088424243798,100,22,3
40.636271480647046,42.37505114693859,24.62779523272437,60,28,2
90.90761601136512,51.886923760498746,79.27828677129895,60,26,2
11.875223394190593,6.66523312986147,95.27495883855003,45,14,4
18.310935293608843,17.639896521192455,4.068934208022701,100,18,3
70.68366156501867,56.23154587668938,6.512784820420858,60,34,1
2.003715515505533,66.2590182425173,14.34127262664705,45,28,2
12.865273972950375,14.390708644795513,81.352069686532,200,8,5
40.25065168951729,47.691848597581846,30.452686937227135,200,22,3
58.43580695233654,74.81476487025597,82.40152036718658,30,26,2
6.870211104538992,4.812005285499099,82.95769008933405,200,8,5
13.62795300372499,17.586766409901877,94.45688592969543,30,16,4
11.43465693511656,27.89202171735854,6.123429092249399,200,18,3
79.88070870890232,13.503574890782177,71.99837717717278,200,8,5
5.109900015381874,71.33357223840497,58.54424592258967,200,18,3
33.88728580960644,38.22799708475516,68.8254385771949,200,14,4
2.5640892270250126,71.35010399285349,92.95325115351699,100,16,4
15.95802761755264,1.8832695549918288,89.59423937537929,200,8,5
0.0989526630286175,3.5898937992016378,99.7224352065584,200,8,5
2.133925562462491,11.10191622956319,47.10502679533022,100,14,4
21.72737502035458,83.38269175817362,6.335203882844464,30,34,1
57.14130330909845,88.82728845902157,14.003551708810292,30,36,1
15.680958347593087,98.10182204658511,97.83451590076466,60,22,3
6.75664174617272,54.15516673390118,75.9195722540387,200,16,4
59.637116589679465,0.06461334228918814,87.79109077610019,200,6,5
36.50132931615888,50.653956785237774,46.11790218122602,30,28,2
56.69365299586754,73.3156904180688,30.416757334134438,200,24,3
75.3625329308661,68.78543053286982,49.93962237913904,45,30,2
76.28431666998917,0.2577982356072095,27.041341208744818,60,26,2
1.141001142638387,7.498374844379674,86.37684612551838,200,8,5
26.495793875416794,16.94512181835588,19.141641612952366,200,8,5
92.3792270033591,73.51485231985234,18.466005252375428,45,36,1
42.68252845786434,83.8783584569225,4.535434073806465,60,34,1
6.431454934605818,75.10164245817695,24.48141550298899,45,28,2
79.06936709561799,50.03911692386801,98.74703540980346,200,12,4
16.582384145691385,2.348493001998153,59.30452124350825,100,8,5
63.14338699622019,47.6442361934384,44.58587714940345,100,24,3
35.13535209281632,32.533174659984276,48.698715496614454,100,18,3
87.63148831745549,51.601206204353275,16.835116926151006,30,38,1
37.00299135059984,85.22575700109427,65.91997027801567,30,28,2
38.276820924164014,4.002355963017101,91.64510450549851,200,10,4
66.14228663870011,60.06430051461133,22.06591322926519,30,34,1
16.431263334274092,5.202013249327598,98.14763353666687,45,14,4
72.9015084743534,67.58531977214908,7.074102736043852,30,36,1
24.382739813266184,45.66970605624255,60.2891273240476,200,16,4
70.02212968629563,68.33575808114134,33.76482148886966,45,32,2
1.1396333538168157,5.917696500064751,92.85303712968533,30,16,4
95.4839105937971,79.24119720147081,33.76230934541172,45,36,1
7.99367218384186,11.911192542772076,59.80269551158408,100,8,5
19.36004178017148,82.4776960687515,83.4512226735735,200,14,4
99.38970534528289,69.75399428152689,3.9338386442143825,45,36,1
94.16013616722488,61.2502331768511,90.78933348737856,200,22,3
96.61227122942246,15.723819473361033,70.2581299478702,60,24,3
84.96475154794616,71.13431857313205,20.640339742241476,60,34,1
34.81000027855933,8.433553887238176,79.8831205249216,200,8,5
22.497380213178097,28.662628657265156,5.317928548135875,30,28,2
6.524046790512905,5.232423627835036,95.04368240073136,200,8,5
65.39002752841068,88.73441445279946,23.497067914549476,60,34,1
88.51396342301767,27.961570770258092,53.51551056583024,30,30,2
46.81897323032713,86.90629222252367,1.829948402306747,60,34,1
35.0473163093661,35.91487143423393,68.54739228672166,100,16,4
12.453083851261315,4.267156607242528,55.636743021932155,100,14,4
95.4324587925078,52.86945134120552,37.668885948753704,30,36,1
15.033037355482149,78.79833101720295,62.26029503599011,200,18,3
0.095348640846038,26.835199631868555,90.65166952249079,60,16,4
18.740025423112183,17.047163847410886,80.71145833097042,200,8,5
14.617603679776469,84.31663646707169,2.5549330660388114,45,30,2
91.0373243458365,99.6411305811953,21.946114476649203,60,36,1
92.49383293569518,79.3441070712066,63.838699589354874,30,34,1
79.54455343889157,18.690090577349462,82.22693657765959,100,8,5
35.6591518293802,32.85012644121477,86.22816425767176,200,12,4
96.27011718546386,61.317042326998475,64.85700272891613,30,32,2
89.47728026408056,19.42113630143798,89.64632433323047,100,18,3
17.437242960728828,11.816894896695496,94.19802945960673,200,8,5
9.250232839513073,6.362525738160274,97.14483549165661,200,8,5
39.442856415536234,38.44319031731042,81.92590212445245,200,8,5
47.98083915884387,61.59812158493791,99.92295722276478,45,24,3
12.437867474250142,20.1351514904751,77.3622230549437,60,18,3
91.3254803737844,94.7509814055078,42.32283231571304,60,34,1
21.950506929692715,2.684538498903022,70.81733418670431,200,12,4
28.04844122088488,25.155577543105988,18.158812300801596,30,28,2
56.87788567066712,37.54423516040746,19.257127324241786,100,14,4
15.383893489259348,39.34590495577407,19.884121990516356,200,8,5
70.13295082065068,94.7480449608714,50.148863861980864,30,34,1
30.121577386545983,33.47887717190373,68.69497041360032,30,22,3
69.47737270986504,34.22811253533459,60.787042736913286,100,20,3
18.32414354060846,37.66941012177776,39.579060828769656,200,8,5
74.51916367920457,50.34917288957782,34.22161551228341,200,26,2
84.66169256754316,93.82310993517923,98.47768855117572,60,30,2
2.0535011856891328,3.4064040331840295,87.04204923675205,100,10,4
9.030880939390617,53.926237340940084,45.13039470833873,100,20,3
12.334574100070906,6.552297434268118,54.10391251603737,100,14,4
39.62791673124691,45.882662966087665,84.66260832707016,60,16,4
67.68407751746349,87.27055271816315,18.357118894931247,60,36,1
35.28485367133138,0.11862740014356721,57.99425322186648,60,20,3
44.583813050312315,18.019454604487205,85.60766736540697,100,14,4
27.621698945872375,4.946703446647971,39.92096836934085,200,8,5
45.18418130160657,32.75324540680478,76.06539982086788,45,22,3
99.68844052074147,7.775431430299329,50.95705567514606,100,22,3
2.0663424849597822,0.8310019862979523,97.92113202142791,200,8,5
26.609305482314525,44.496232551925196,68.54318810245299,100,18,3
7.4995669095022315,9.643524360396283,19.523727918578736,200,6,5
92.31470631610577,5.354183697378023,75.98541124320334,30,26,2
63.405243490136385,57.77706326018869,77.60422744212264,30,30,2
48.923894097688134,63.066627740866984,6.895328762931941,45,32,2
59.56728024278134,0.7599317184477483,80.7661014964147,100,8,5
18.229869854866156,8.756936925175985,23.33644550323242,200,14,4
89.86049150091289,55.807614933197335,97.73709963130547,45,28,2
5.364040903636069,8.608080293930009,45.82809423416706,100,14,4
74.79391985161605,33.37169021678596,67.722750817522,30,26,2
73.20720301679395,21.24656056752864,25.813929529543344,200,22,3
28.44911469328454,17.10189486489687,90.8517601522702,60,16,4
3.8018520474683126,2.4543490529377654,98.23879047314404,200,8,5
76.31498757292113,25.17900770579272,15.253930047042596,30,32,2
93.32399067420451,69.10337785342007,43.43958828628482,100,28,2
34.320091101443474,35.22249352080391,60.74531186559723,200,14,4
44.01431036276403,48.0674105717711,80.17328021147874,200,16,4
44.13232424604967,86.78672278620732,74.39274855417877,200,22,3
35.097237143713855,6.815936954946178,51.198946272473336,45,20,3
12.269737628163602,30.126837331110078,89.71169813241609,100,12,4
81.92130050873733,50.44572797589969,0.1571240307453703,45,36,1
50.715082100473474,31.4332042388067,39.19739090473555,100,14,4
84.08266287083248,84.77617829129454,41.39115241412467,45,34,1
80.47150519892588,94.12454435089943,27.716741677035937,100,32,2
34.087476608206,16.019439166245885,39.793278968334576,200,8,5
13.399398658267348,10.15403265776883,85.60022610257127,200,8,5
23.26271595505721,19.250104539883427,97.21414029762636,45,16,4
38.76492111790012,20.495592171851364,98.33299557549229,200,12,4
44.76260085594872,0.05210658940527635,55.14483122854254,200,16,4
11.570612991561923,6.281598755120099,82.6402824595984,200,8,5
64.79003164827752,1.6716923393255256,4.553960719233685,60,28,2
40.37257988075799,0.8048902364111821,11.837763708997196,45,26,2
91.49457331728445,24.790990964043136,20.901261207239585,100,26,2
67.97978864768186,73.42192435918203,16.34693921605711,60,34,1
30.92016763750587,20.114331991535984,85.59679808762093,200,12,4
16.063930414377083,64.73965088366229,26.73342770929583,200,20,3
62.750479179030286,19.426252197220705,9.684422229025014,100,24,3
19.478158522272835,31.049344691662373,82.15684353129708,200,8,5
92.25039631693815,59.119322065528934,4.037704927638142,30,38,1
3.4795887377943036,3.6321294164425977,79.5224170388256,100,8,5
80.05985274822885,2.7339165816608,81.75622743794369,200,16,4
62.13283216719072,99.32359173665209,46.88270727517468,30,34,1
13.011951783129494,19.03943743276948,80.790604844082,200,8,5
56.687816666793545,96.76777215903304,86.52481998562578,100,22,3
57.91220984516379,0.1670251422042912,8.03795564727292,100,22,3
22.22532977131112,26.938701857121917,27.97706109331407,60,24,3
19.534076309787764,10.92927943945966,96.6647743221581,100,8,5
56.33102938097152,37.29124342904531,57.17505497660207,45,24,3
9.641409965585602,44.90988128919433,84.02614623290492,100,14,4
79.30703250845535,1.8167045146620486,39.47828176547389,100,6,5
44.734139388551085,11.865782110553535,5.339092085092812,100,22,3
52.0000009860494,23.78221525645352,82.58303422386126,100,16,4
87.79358932088103,7.840034561002707,40.47683567853684,30,28,2
9.701273024468337,16.315331814372115,72.92306488436793,60,16,4
14.342209075576928,19.201588991409814,88.74366940604223,200,8,5
85.39413085825825,61.990538659538,15.645168852901147,30,38,1
92.34616923278345,52.59779400900057,23.969949510004206,45,34,1
42.34029811304162,2.895761171245148,4.030316847213033,100,22,3
7.630314168575447,80.7530132952285,92.34672775475777,45,22,3
79.6105357850447,27.4919263021157,92.6654079449216,200,8,5
50.718228479219405,82.5543542331582,27.960471167969903,45,32,2
89.87551157534133,72.12804071850488,29.083248889736545,30,36,1
59.14924958492278,4.667836152801819,96.62039830012955,200,6,5
14.574546220724404,30.958485011095316,88.8406580616141,200,10,4
4.830820282424098,3.629866010207672,1.329441303529355,200,16,4
78.90083596252533,88.7450855524134,32.71815438688731,45,34,1
21.265288618274447,6.4263436739510515,35.67513799269986,45,22,3
90.00457345698284,75.35664761163406,26.925520446607486,60,36,1
4.815381324628087,34.273526541050735,99.39017107215945,45,16,4
56.3251608659795,15.213358335261496,38.62806146645351,60,24,3
97.9569547783247,73.81621456423717,26.10400761024011,60,34,1
52.2958736625329,14.00431465833838,73.40064478978988,100,16,4
66.96825990208727,83.47047962794582,53.49164115185515,200,26,2
54.27280051823979,79.72510746029127,20.667927485586556,30,34,1
18.256737217557315,26.00457855885525,90.25582810833073,200,10,4
48.8520323656489,30.980317445746653,90.45618718267394,100,16,4
40.80057967031411,26.703468176362133,12.869783452474637,200,22,3
60.722655913973476,68.40036233083615,2.8911808893201885,100,30,2
13.889336268805085,3.375899242053615,81.33259309029418,200,8,5
54.66389932847172,9.605374439065828,86.1982678568836,200,12,4
59.51584425139036,25.994946397302964,91.40516795225936,200,8,5
39.70804542335434,6.457988553495653,99.49048579302122,200,6,5
14.943175008971599,56.005431832411915,12.649956863844114,30,30,2
96.7107245111047,93.27787216266373,12.571247680347108,100,34,1
77.72465330386478,81.21559099105113,34.11972820044582,30,36,1
96.09138938783246,15.473808337298955,3.788809575243579,100,26,2
30.17101059438788,95.39615485723448,53.76655017867712,200,22,3
80.85088469064422,69.06909322467291,53.392511979838616,100,28,2
39.48460090597089,42.96705297837211,43.2212451234523,100,16,4
35.97324296785368,14.304872425316429,2.8336970145489526,60,24,3
86.49216331123884,80.11184050729864,12.039336996688466,45,38,1
9.608122215125924,67.00444814967507,15.493861743773474,100,24,3
31.071610268724026,77.39638244950528,14.355363910187746,45,32,2
32.3278008855016,26.858402457770737,70.8856382517688,200,14,4
5.917266212881167,32.864358238716264,39.341184525742136,200,8,5
8.624703075112873,68.88751204134476,14.769581344428529,30,30,2
2.233556739432685,96.41633383988554,53.79204885145683,200,20,3
19.580771689665035,19.11134637683405,97.04208352444923,200,6,5
56.00812977259009,96.93986047941677,88.16519751648603,30,28,2
79.41502055953654,30.97813380929385,19.585599805023758,100,8,5
79.99803426770708,38.035377606742614,87.83734840457494,200,8,5
99.27854674811218,95.74356852451838,2.514653769774844,100,34,1
29.726985184774712,14.785760357434752,59.04773980261838,100,10,4
80.43292907271442,75.05829484533761,52.337423664754645,45,34,1
99.55005280167254,52.44746162145428,6.102354173133606,60,36,1
29.23790796679777,83.03567775391681,7.8935099941563,30,34,1
11.145947078485774,36.33015580296638,79.37729576172401,200,8,5
15.139027390951243,45.70720571555087,93.90033673517581,200,12,4
43.00628075640582,51.909673860509365,8.243329445579306,45,32,2
19.13956925179501,15.95152018169097,90.68507372374572,100,8,5
15.487711239496038,64.61937858508475,32.32691215056518,100,22,3
30.756477212273868,61.92077313476746,95.49743368814757,200,16,4
34.66566538273166,69.78314247460462,60.13627857702137,30,26,2
40.554665599962846,32.76081915829959,14.78496826433837,60,28,2
54.1902846163952,70.48144919319883,97.435806441619,30,26,2
24.814797273173482,15.547525385845463,62.968975470116185,200,12,4
79.94899474130884,69.05647197353187,75.46234802329282,200,14,4
32.88172685467268,75.98633316675543,4.546838878156246,45,32,2
72.46517098465945,37.67146841316509,47.95013912816628,100,22,3
21.104671474011248,5.914881928097726,19.562857628941654,200,8,5
7.216326387708294,94.67075932834351,0.302338379285072,45,30,2
19.12197602284016,9.304542965410523,79.37423868777583,200,4,5
1.5765782568815667,28.57018142934793,62.04754141354061,100,14,4
96.63113715118908,35.698983120486815,74.0508213396699,45,26,2
90.42979643204534,31.42378076614538,86.24033393327359,45,24,3
96.11300709359799,8.701533467163436,23.124371226469354,60,28,2
81.36682633092379,35.221967542719376,90.2080929271588,45,24,3
40.84438889598358,3.57622049118963,3.4349688708889103,30,28,2
3.4769782063765686,59.20988221246619,21.573246651365295,30,28,2
83.45070576431468,4.870881249899284,77.32605714859676,45,24,3
96.50446737505473,73.8633236852456,10.531572746425045,60,36,1
49.708135320538574,21.08446342614434,76.25875875243874,45,22,3
14.80800295192719,6.895770792005374,86.01823648491641,200,8,5
44.636264344775114,84.99780623955772,83.08386626746585,60,26,2
1.2149734035395099,36.61449262462215,54.46732828174058,200,14,4
31.138904305745584,52.84687370729855,70.97603081429537,200,18,3
12.919530162848236,71.8337344476709,32.00773660029298,45,26,2
79.75482967005317,11.476712179739557,69.28695124491662,200,8,5
39.05088598114679,27.80490493946456,94.92240129223752,200,8,5
12.392194703954972,12.916600389210654,80.22431129865653,200,8,5
18.252520384702986,30.923990971389358,19.14947080809023,45,14,4
47.379163213919476,69.22848311447967,55.97337097651548,30,30,2
97.59071890592371,8.994293559294453,39.83769256935833,100,16,4
79.00500720105147,2.7017418365305246,86.89275242219297,100,8,5
78.05415854051184,67.36358469087496,56.66573361718632,45,30,2
73.61213921609674,6.209421419162142,22.075766559828647,30,28,2
64.6590024780291,89.59239582362584,49.27558928417888,100,28,2
60.89030441365466,24.285897118414056,15.988965055784266,100,26,2
12.408417966146889,1.9531175855927785,86.23234361735676,200,8,5
78.82951621180891,99.7059588366225,14.510411609628825,30,38,1
15.646975512517491,25.22744278905178,99.32555324173649,60,16,4
22.97374483766097,1.516806069085519,15.73933598585363,60,24,3
79.85691380637074,37.15749428814811,84.31547995978721,200,8,5
70.83997019326908,5.291698168166126,53.08512263821142,45,24,3
9.593424827700836,4.454915301047913,49.026036224237934,100,14,4
14.28873212646774,25.570458338407033,76.77799194900663,45,18,3
88.05564903244787,17.561331340860274,36.194423210323066,100,24,3
35.9239461058148,95.51185722980023,33.7031662616509,45,30,2
27.57902590634429,61.05317464785342,17.349178324868543,60,30,2
13.159657935948566,10.862897753139954,99.17141190287245,200,8,5
60.13969378529258,99.4875711790003,15.319253790361886,60,36,1
0.1316985135742299,24.164431346299498,96.75726682369508,200,10,4
7.8694519576041895,7.883103827576421,84.69104200490642,200,8,5
16.761156043773983,28.77024991856946,35.49427585033334,60,22,3
66.31276059680901,96.57262590005254,52.2958402256388,30,34,1
97.66416649193972,88.6708346074617,6.9861773702138645,100,34,1
7.848095662786747,61.57058661162353,55.21649814882943,60,24,3
15.318519043694412,0.679332946411848,79.58030210995067,200,6,5
14.978585173735226,46.765934871053446,56.45981550024126,60,22,3
88.60899114075097,3.6813542002738453,40.13456182672031,60,26,2
14.886450131527019,58.60936139470737,96.71714117171612,30,22,3
42.661307212250286,77.26129754479335,74.07848982049475,100,24,3
39.85465776777368,12.563530309158487,93.86470956345204,100,8,5
27.333691722831567,55.62631400650145,17.362538145989227,100,26,2
70.96976156665177,59.637071756578884,70.30902776891523,100,24,3
26.166415090171768,13.055413649074133,91.69048057139558,45,16,4
19.52901874423947,24.66437010394522,96.30308769644101,200,8,5
18.076026885994544,15.85041501580562,95.20565214328427,200,8,5
96.49056551376424,93.18322482290708,17.162038536163816,45,38,1
61.57739911582646,38.395160949050975,93.13187031817614,100,18,3
15.676798812721682,52.91903137094135,97.54952151111267,100,16,4
11.860439553566437,16.150260392382375,84.14783355559634,200,8,5
39.397741026093314,15.857790843117192,98.51472943311977,45,12,4
8.35329128985627,79.27734477875241,87.97337314069057,200,16,4
52.81231883892439,19.571150180709406,54.40341148009495,30,24,3
0.13849303169781724,38.813376887301644,79.38719309633956,200,8,5
5.256426534023695,11.229948850147675,93.14642031713566,200,8,5
41.94429498889427,31.67336865507384,22.31473709894447,30,28,2
15.459043989811383,2.6699200101602316,91.45002224690282,200,8,5
85.8069543076637,99.26963225121752,62.266607015208194,45,32,2
5.466486714779228,44.69863481512279,90.73262847500905,200,12,4
52.745606936639014,60.70978361034973,63.261194782533806,45,26,2
1.373340262262157,10.939314713957627,19.20046462105671,200,6,5
39.655453213192175,5.800468384508739,96.52908941690121,200,6,5
95.27522417034739,59.79510380145968,49.74623698876217,30,34,1
88.07009574224833,71.26897087211734,92.06300557832373,30,30,2
19.974629691045177,12.547538435585459,84.08162186882734,200,6,5
9.780669401353192,1.2258612810930547,93.82490996178122,200,8,5
74.9136428780843,39.034497315818996,22.94583780348044,100,24,3
98.4383733812161,3.2382944218883325,94.00493456147308,45,22,3
78.7928931450021,29.72575583550966,79.47050846524368,200,14,4
6.400198719773364,7.63186289496206,1.9128411604700135,30,24,3
76.96367011665536,65.85212800896792,7.984857475386575,45,34,1
60.366449822180066,5.861225079928289,32.901749057527184,30,28,2
9.398361187705994,33.40430874852017,79.39457617742988,200,8,5
92.72606021184228,39.79252094450732,96.77443301772884,30,26,2
99.25893774535128,11.915709539195007,41.13809977257783,45,26,2
34.9969720013114,18.48190959940058,80.31553481529225,60,16,4
99.41293722231285,85.22044606202793,15.407620163870506,100,34,1
92.54334912496883,82.75559435026088,6.625978695924961,45,38,1
39.315552032489734,5.100260694247261,89.41950991055417,30,14,4
74.07938029889871,37.69973653312194,47.00724250736869,100,22,3
79.02472778195714,35.345935548558025,8.684354185056552,200,16,4
14.177292752391956,81.95387679786096,59.30067732799945,45,20,3
8.346030847320307,37.587024622752494,0.5757411809031998,30,26,2
67.42091705707605,99.54765675722189,27.434498803243525,45,34,1
96.50591132708958,78.79216277625659,29.60842504447596,60,36,1
76.52338627834581,61.62875372788211,60.32456857263466,30,30,2
66.42971770063998,62.693666708935204,38.529155678429085,30,34,1
5.5983520536784015,66.41732848022916,33.11475058908131,200,20,3
7.5666023388023635,13.031927307320023,89.41766864656744,200,8,5
70.27666939367015,45.05161723824688,55.03411742649844,60,28,2
59.764237157483024,34.41660120725027,75.62513753857384,45,16,4
52.32379461388514,72.18832163402028,40.0154216576334,30,30,2
20.473688107559152,18.14164740465096,5.905019967022773,60,24,3
9.046794555458126,5.494943948767861,89.48605596662293,45,14,4
84.49725249125164,89.366782582919,28.07097282937241,45,36,1
1.6500630619130097,95.67041071545782,63.83491263101659,45,24,3
4.667532626061465,15.328152639929327,84.2835544920926,200,8,5
6.182872492182523,31.672390775511417,99.87602484839633,200,10,4
2.3170328584720346,56.21731882634688,80.62274005048161,200,14,4
46.89437178960977,0.7956872173053076,88.63780570562399,100,14,4
99.67299218704908,52.94973294297801,18.847090758554007,45,36,1
84.54089510539148,83.64888889800895,2.86473046344079,30,40,1
51.542662443971764,10.734780019510026,95.81342964042871,45,18,3
18.218382166343773,17.19555064436009,87.0482848319978,200,8,5
3.3926614090918017,37.204904053964974,19.39106163809159,200,8,5
56.448925121265425,89.67619576146664,43.188841468411084,200,24,3
2.2539461482916745,79.37170528600521,90.38944485568359,45,22,3
95.20463801555438,82.47060276513415,14.492237553536425,45,38,1
46.8065764310768,11.432514123722203,84.26829183165874,60,18,3
76.68034776676419,54.35090634974442,30.398621352762046,30,34,1
3.585547159185365,10.043871427721951,87.6347026099778,45,14,4
29.016145054610476,66.76612450559432,69.53392258046132,30,26,2
